x-axis,1,2,EXT
second,Volt,Volt,
+23.02500E-03,+56.28141E-03,-4.02010E-03,0
+23.05000E-03,+64.32161E-03,-8.04020E-03,0
+23.07500E-03,+56.28141E-03,-3.51759E-03,0
+23.10000E-03,+66.33166E-03,+0.0E+00,0
+23.12500E-03,+80.40201E-03,-9.54774E-03,0
+23.15000E-03,+72.36181E-03,-8.04020E-03,0
+23.17500E-03,+66.33166E-03,-502.51E-06,0
+23.20000E-03,+72.36181E-03,-502.51E-06,0
+23.22500E-03,+66.33166E-03,-6.03015E-03,0
+23.25000E-03,+72.36181E-03,-9.54774E-03,0
+23.27500E-03,+70.35176E-03,-4.02010E-03,0
+23.30000E-03,+62.31156E-03,-2.01005E-03,0
+23.32500E-03,+66.33166E-03,-9.54774E-03,0
+23.35000E-03,+72.36181E-03,-6.53266E-03,0
+23.37500E-03,+64.32161E-03,+1.50754E-03,0
+23.40000E-03,+64.32161E-03,+0.0E+00,0
+23.42500E-03,+78.39196E-03,-9.54774E-03,0
+23.45000E-03,+64.32161E-03,-8.54271E-03,0
+23.47500E-03,+62.31156E-03,-2.01005E-03,0
+23.50000E-03,+70.35176E-03,-2.01005E-03,0
+23.52500E-03,+66.33166E-03,-9.54774E-03,0
+23.55000E-03,+58.29146E-03,-6.53266E-03,0
+23.57500E-03,+64.32161E-03,-2.51256E-03,0
+23.60000E-03,+64.32161E-03,-5.52764E-03,0
+23.62500E-03,+58.29146E-03,-6.53266E-03,0
+23.65000E-03,+64.32161E-03,-2.01005E-03,0
+23.67500E-03,+62.31156E-03,+1.50754E-03,0
+23.70000E-03,+58.29146E-03,-5.52764E-03,0
+23.72500E-03,+64.32161E-03,-8.04020E-03,0
+23.75000E-03,+66.33166E-03,-2.51256E-03,0
+23.77500E-03,+70.35176E-03,-2.01005E-03,0
+23.80000E-03,+72.36181E-03,-6.53266E-03,0
+23.82500E-03,+64.32161E-03,-9.54774E-03,0
+23.85000E-03,+64.32161E-03,-8.04020E-03,0
+23.87500E-03,+56.28141E-03,-2.01005E-03,0
+23.90000E-03,+72.36181E-03,-8.04020E-03,0
+23.92500E-03,+58.29146E-03,-7.53769E-03,0
+23.95000E-03,+56.28141E-03,-1.50754E-03,0
+23.97500E-03,+56.28141E-03,+0.0E+00,0
+24.00000E-03,+58.29146E-03,-4.52261E-03,0
+24.02500E-03,+56.28141E-03,-6.53266E-03,0
+24.05000E-03,+62.31156E-03,-1.50754E-03,0
+24.07500E-03,+62.31156E-03,-4.02010E-03,0
+24.10000E-03,+64.32161E-03,-8.04020E-03,0
+24.12500E-03,+62.31156E-03,-6.53266E-03,0
+24.15000E-03,+56.28141E-03,-1.50754E-03,0
+24.17500E-03,+64.32161E-03,-4.02010E-03,0
+24.20000E-03,+62.31156E-03,-8.54271E-03,0
+24.22500E-03,+64.32161E-03,-8.04020E-03,0
+24.25000E-03,+64.32161E-03,-2.01005E-03,0
+24.27500E-03,+64.32161E-03,-2.01005E-03,0
+24.30000E-03,+70.35176E-03,-8.54271E-03,0
+24.32500E-03,+72.36181E-03,-5.52764E-03,0
+24.35000E-03,+66.33166E-03,-2.01005E-03,0
+24.37500E-03,+72.36181E-03,-9.54774E-03,0
+24.40000E-03,+62.31156E-03,-11.55779E-03,0
+24.42500E-03,+64.32161E-03,-5.52764E-03,0
+24.45000E-03,+56.28141E-03,-2.01005E-03,0
+24.47500E-03,+56.28141E-03,-9.04523E-03,0
+24.50000E-03,+64.32161E-03,-9.54774E-03,0
+24.52500E-03,+72.36181E-03,-4.52261E-03,0
+24.55000E-03,+64.32161E-03,-4.52261E-03,0
+24.57500E-03,+64.32161E-03,-7.53769E-03,0
+24.60000E-03,+62.31156E-03,-8.04020E-03,0
+24.62500E-03,+60.30151E-03,-2.51256E-03,0
+24.65000E-03,+50.25126E-03,-2.01005E-03,0
+24.67500E-03,+56.28141E-03,-6.53266E-03,0
+24.70000E-03,+64.32161E-03,-6.53266E-03,0
+24.72500E-03,+48.24121E-03,-2.01005E-03,0
+24.75000E-03,+62.31156E-03,-3.01508E-03,0
+24.77500E-03,+62.31156E-03,-8.04020E-03,0
+24.80000E-03,+60.30151E-03,-6.03015E-03,0
+24.82500E-03,+56.28141E-03,-2.01005E-03,0
+24.85000E-03,+56.28141E-03,-4.02010E-03,0
+24.87500E-03,+56.28141E-03,-6.53266E-03,0
+24.90000E-03,+56.28141E-03,-6.03015E-03,0
+24.92500E-03,+48.24121E-03,-4.02010E-03,0
+24.95000E-03,+56.28141E-03,-4.02010E-03,0
+24.97500E-03,+56.28141E-03,-8.04020E-03,0
+25.00000E-03,+62.31156E-03,-4.02010E-03,0
+25.02500E-03,+56.28141E-03,-2.51256E-03,0
+25.05000E-03,+58.29146E-03,-5.52764E-03,0
+25.07500E-03,+64.32161E-03,-7.03518E-03,0
+25.10000E-03,+56.28141E-03,-4.52261E-03,0
+25.12500E-03,+54.27136E-03,-1.50754E-03,0
+25.15000E-03,+56.28141E-03,-4.52261E-03,0
+25.17500E-03,+64.32161E-03,-8.04020E-03,0
+25.20000E-03,+56.28141E-03,-2.01005E-03,0
+25.22500E-03,+54.27136E-03,-5.52764E-03,0
+25.25000E-03,+50.25126E-03,-7.53769E-03,0
+25.27500E-03,+56.28141E-03,-6.03015E-03,0
+25.30000E-03,+62.31156E-03,-2.01005E-03,0
+25.32500E-03,+56.28141E-03,-2.01005E-03,0
+25.35000E-03,+62.31156E-03,-6.03015E-03,0
+25.37500E-03,+56.28141E-03,-6.03015E-03,0
+25.40000E-03,+56.28141E-03,-3.51759E-03,0
+25.42500E-03,+62.31156E-03,-6.53266E-03,0
+25.45000E-03,+64.32161E-03,-8.54271E-03,0
+25.47500E-03,+56.28141E-03,-8.04020E-03,0
+25.50000E-03,+56.28141E-03,-4.02010E-03,0
+25.52500E-03,+62.31156E-03,-4.52261E-03,0
+25.55000E-03,+58.29146E-03,-6.03015E-03,0
+25.57500E-03,+58.29146E-03,-6.03015E-03,0
+25.60000E-03,+58.29146E-03,+0.0E+00,0
+25.62500E-03,+58.29146E-03,-4.02010E-03,0
+25.65000E-03,+58.29146E-03,-8.04020E-03,0
+25.67500E-03,+62.31156E-03,-4.52261E-03,0
+25.70000E-03,+58.29146E-03,-3.51759E-03,0
+25.72500E-03,+56.28141E-03,-7.53769E-03,0
+25.75000E-03,+48.24121E-03,-6.03015E-03,0
+25.77500E-03,+48.24121E-03,-6.03015E-03,0
+25.80000E-03,+48.24121E-03,-2.01005E-03,0
+25.82500E-03,+64.32161E-03,-9.54774E-03,0
+25.85000E-03,+56.28141E-03,-8.04020E-03,0
+25.87500E-03,+48.24121E-03,-4.02010E-03,0
+25.90000E-03,+56.28141E-03,-4.02010E-03,0
+25.92500E-03,+62.31156E-03,-8.04020E-03,0
+25.95000E-03,+64.32161E-03,-7.53769E-03,0
+25.97500E-03,+56.28141E-03,-3.51759E-03,0
+26.00000E-03,+56.28141E-03,-2.51256E-03,0
+26.02500E-03,+62.31156E-03,-7.53769E-03,0
+26.05000E-03,+56.28141E-03,-5.52764E-03,0
+26.07500E-03,+56.28141E-03,-502.51E-06,0
+26.10000E-03,+56.28141E-03,-2.01005E-03,0
+26.12500E-03,+56.28141E-03,-6.03015E-03,0
+26.15000E-03,+48.24121E-03,-6.03015E-03,0
+26.17500E-03,+48.24121E-03,-4.02010E-03,0
+26.20000E-03,+48.24121E-03,-4.52261E-03,0
+26.22500E-03,+48.24121E-03,-4.02010E-03,0
+26.25000E-03,+50.25126E-03,-3.51759E-03,0
+26.27500E-03,+48.24121E-03,-2.01005E-03,0
+26.30000E-03,+54.27136E-03,-3.51759E-03,0
+26.32500E-03,+48.24121E-03,-4.52261E-03,0
+26.35000E-03,+50.25126E-03,-4.02010E-03,0
+26.37500E-03,+50.25126E-03,-4.02010E-03,0
+26.40000E-03,+48.24121E-03,-4.52261E-03,0
+26.42500E-03,+56.28141E-03,-8.04020E-03,0
+26.45000E-03,+50.25126E-03,-6.03015E-03,0
+26.47500E-03,+48.24121E-03,-5.52764E-03,0
+26.50000E-03,+56.28141E-03,-6.03015E-03,0
+26.52500E-03,+62.31156E-03,-8.04020E-03,0
+26.55000E-03,+56.28141E-03,-4.02010E-03,0
+26.57500E-03,+54.27136E-03,-3.51759E-03,0
+26.60000E-03,+50.25126E-03,-8.04020E-03,0
+26.62500E-03,+48.24121E-03,-6.53266E-03,0
+26.65000E-03,+48.24121E-03,-6.03015E-03,0
+26.67500E-03,+48.24121E-03,-4.02010E-03,0
+26.70000E-03,+50.25126E-03,-8.04020E-03,0
+26.72500E-03,+54.27136E-03,-6.03015E-03,0
+26.75000E-03,+48.24121E-03,-2.51256E-03,0
+26.77500E-03,+50.25126E-03,-3.51759E-03,0
+26.80000E-03,+54.27136E-03,-6.53266E-03,0
+26.82500E-03,+56.28141E-03,-6.03015E-03,0
+26.85000E-03,+50.25126E-03,-4.02010E-03,0
+26.87500E-03,+50.25126E-03,-4.02010E-03,0
+26.90000E-03,+48.24121E-03,-6.03015E-03,0
+26.92500E-03,+44.22111E-03,-5.02513E-03,0
+26.95000E-03,+36.18090E-03,-3.51759E-03,0
+26.97500E-03,+48.24121E-03,-2.01005E-03,0
+27.00000E-03,+54.27136E-03,-6.03015E-03,0
+27.02500E-03,+48.24121E-03,-5.52764E-03,0
+27.05000E-03,+48.24121E-03,-4.02010E-03,0
+27.07500E-03,+46.23116E-03,-8.04020E-03,0
+27.10000E-03,+56.28141E-03,-8.04020E-03,0
+27.12500E-03,+54.27136E-03,-6.03015E-03,0
+27.15000E-03,+44.22111E-03,-5.52764E-03,0
+27.17500E-03,+56.28141E-03,-5.52764E-03,0
+27.20000E-03,+48.24121E-03,-8.04020E-03,0
+27.22500E-03,+48.24121E-03,-4.02010E-03,0
+27.25000E-03,+48.24121E-03,-4.52261E-03,0
+27.27500E-03,+46.23116E-03,-4.52261E-03,0
+27.30000E-03,+56.28141E-03,-6.03015E-03,0
+27.32500E-03,+56.28141E-03,-4.02010E-03,0
+27.35000E-03,+62.31156E-03,-2.01005E-03,0
+27.37500E-03,+48.24121E-03,-4.02010E-03,0
+27.40000E-03,+56.28141E-03,-4.52261E-03,0
+27.42500E-03,+50.25126E-03,-5.52764E-03,0
+27.45000E-03,+56.28141E-03,-8.04020E-03,0
+27.47500E-03,+56.28141E-03,-6.03015E-03,0
+27.50000E-03,+56.28141E-03,-8.04020E-03,0
+27.52500E-03,+48.24121E-03,-6.03015E-03,0
+27.55000E-03,+48.24121E-03,-5.52764E-03,0
+27.57500E-03,+54.27136E-03,-6.53266E-03,0
+27.60000E-03,+56.28141E-03,-4.02010E-03,0
+27.62500E-03,+54.27136E-03,-5.02513E-03,0
+27.65000E-03,+62.31156E-03,-6.03015E-03,0
+27.67500E-03,+54.27136E-03,-7.53769E-03,0
+27.70000E-03,+54.27136E-03,-5.52764E-03,0
+27.72500E-03,+48.24121E-03,-2.51256E-03,0
+27.75000E-03,+48.24121E-03,-4.02010E-03,0
+27.77500E-03,+62.31156E-03,-4.52261E-03,0
+27.80000E-03,+48.24121E-03,-4.52261E-03,0
+27.82500E-03,+48.24121E-03,-2.51256E-03,0
+27.85000E-03,+54.27136E-03,-6.03015E-03,0
+27.87500E-03,+50.25126E-03,-6.53266E-03,0
+27.90000E-03,+56.28141E-03,-4.52261E-03,0
+27.92500E-03,+48.24121E-03,-6.53266E-03,0
+27.95000E-03,+58.29146E-03,-10.05025E-03,0
+27.97500E-03,+56.28141E-03,-6.53266E-03,0
+28.00000E-03,+54.27136E-03,-4.02010E-03,0
+28.02500E-03,+54.27136E-03,-2.51256E-03,0
+28.05000E-03,+62.31156E-03,-4.02010E-03,0
+28.07500E-03,+50.25126E-03,-8.04020E-03,0
+28.10000E-03,+48.24121E-03,-7.53769E-03,0
+28.12500E-03,+48.24121E-03,-6.03015E-03,0
+28.15000E-03,+48.24121E-03,-7.53769E-03,0
+28.17500E-03,+48.24121E-03,-4.02010E-03,0
+28.20000E-03,+54.27136E-03,-4.02010E-03,0
+28.22500E-03,+56.28141E-03,-6.03015E-03,0
+28.25000E-03,+42.21105E-03,-7.53769E-03,0
+28.27500E-03,+48.24121E-03,-4.52261E-03,0
+28.30000E-03,+48.24121E-03,-4.02010E-03,0
+28.32500E-03,+48.24121E-03,-6.03015E-03,0
+28.35000E-03,+56.28141E-03,-6.03015E-03,0
+28.37500E-03,+54.27136E-03,-4.52261E-03,0
+28.40000E-03,+48.24121E-03,-5.52764E-03,0
+28.42500E-03,+48.24121E-03,-2.01005E-03,0
+28.45000E-03,+48.24121E-03,-2.51256E-03,0
+28.47500E-03,+48.24121E-03,-5.52764E-03,0
+28.50000E-03,+46.23116E-03,-4.52261E-03,0
+28.52500E-03,+48.24121E-03,-4.52261E-03,0
+28.55000E-03,+50.25126E-03,-4.02010E-03,0
+28.57500E-03,+48.24121E-03,-3.51759E-03,0
+28.60000E-03,+48.24121E-03,-502.51E-06,0
+28.62500E-03,+48.24121E-03,-2.01005E-03,0
+28.65000E-03,+48.24121E-03,-2.01005E-03,0
+28.67500E-03,+46.23116E-03,-4.02010E-03,0
+28.70000E-03,+48.24121E-03,-4.02010E-03,0
+28.72500E-03,+46.23116E-03,-6.03015E-03,0
+28.75000E-03,+48.24121E-03,-4.02010E-03,0
+28.77500E-03,+50.25126E-03,-6.03015E-03,0
+28.80000E-03,+54.27136E-03,-8.04020E-03,0
+28.82500E-03,+48.24121E-03,-9.54774E-03,0
+28.85000E-03,+50.25126E-03,-4.02010E-03,0
+28.87500E-03,+50.25126E-03,-5.52764E-03,0
+28.90000E-03,+50.25126E-03,-7.53769E-03,0
+28.92500E-03,+54.27136E-03,-6.53266E-03,0
+28.95000E-03,+56.28141E-03,-5.52764E-03,0
+28.97500E-03,+48.24121E-03,-5.52764E-03,0
+29.00000E-03,+50.25126E-03,-4.02010E-03,0
+29.02500E-03,+56.28141E-03,-7.53769E-03,0
+29.05000E-03,+56.28141E-03,-6.53266E-03,0
+29.07500E-03,+48.24121E-03,-7.53769E-03,0
+29.10000E-03,+56.28141E-03,-8.04020E-03,0
+29.12500E-03,+48.24121E-03,-7.53769E-03,0
+29.15000E-03,+50.25126E-03,-6.03015E-03,0
+29.17500E-03,+50.25126E-03,-6.03015E-03,0
+29.20000E-03,+54.27136E-03,-4.02010E-03,0
+29.22500E-03,+48.24121E-03,-3.51759E-03,0
+29.25000E-03,+48.24121E-03,-5.52764E-03,0
+29.27500E-03,+48.24121E-03,-5.52764E-03,0
+29.30000E-03,+54.27136E-03,-6.03015E-03,0
+29.32500E-03,+48.24121E-03,-6.53266E-03,0
+29.35000E-03,+56.28141E-03,-6.53266E-03,0
+29.37500E-03,+56.28141E-03,-6.03015E-03,0
+29.40000E-03,+48.24121E-03,-4.02010E-03,0
+29.42500E-03,+48.24121E-03,-7.53769E-03,0
+29.45000E-03,+42.21105E-03,-6.53266E-03,0
+29.47500E-03,+54.27136E-03,-6.03015E-03,0
+29.50000E-03,+48.24121E-03,-4.52261E-03,0
+29.52500E-03,+48.24121E-03,-4.02010E-03,0
+29.55000E-03,+56.28141E-03,-6.03015E-03,0
+29.57500E-03,+50.25126E-03,-6.03015E-03,0
+29.60000E-03,+50.25126E-03,-6.03015E-03,0
+29.62500E-03,+48.24121E-03,-5.52764E-03,0
+29.65000E-03,+54.27136E-03,-4.02010E-03,0
+29.67500E-03,+48.24121E-03,-4.52261E-03,0
+29.70000E-03,+48.24121E-03,-2.01005E-03,0
+29.72500E-03,+54.27136E-03,-5.52764E-03,0
+29.75000E-03,+42.21105E-03,-4.02010E-03,0
+29.77500E-03,+42.21105E-03,-2.51256E-03,0
+29.80000E-03,+48.24121E-03,-4.02010E-03,0
+29.82500E-03,+48.24121E-03,-3.51759E-03,0
+29.85000E-03,+42.21105E-03,-5.02513E-03,0
+29.87500E-03,+48.24121E-03,-3.51759E-03,0
+29.90000E-03,+48.24121E-03,-3.51759E-03,0
+29.92500E-03,+48.24121E-03,-3.01508E-03,0
+29.95000E-03,+46.23116E-03,-5.52764E-03,0
+29.97500E-03,+48.24121E-03,-2.51256E-03,0
+30.00000E-03,+48.24121E-03,-6.03015E-03,0
+30.02500E-03,+48.24121E-03,-6.53266E-03,0
+30.05000E-03,+48.24121E-03,-6.03015E-03,0
+30.07500E-03,+50.25126E-03,-4.52261E-03,0
+30.10000E-03,+54.27136E-03,-6.03015E-03,0
+30.12500E-03,+54.27136E-03,-6.03015E-03,0
+30.15000E-03,+56.28141E-03,-6.03015E-03,0
+30.17500E-03,+48.24121E-03,-5.52764E-03,0
+30.20000E-03,+48.24121E-03,-4.52261E-03,0
+30.22500E-03,+54.27136E-03,-4.02010E-03,0
+30.25000E-03,+48.24121E-03,-5.52764E-03,0
+30.27500E-03,+48.24121E-03,-3.51759E-03,0
+30.30000E-03,+40.20100E-03,-2.51256E-03,0
+30.32500E-03,+48.24121E-03,-4.02010E-03,0
+30.35000E-03,+42.21105E-03,-4.02010E-03,0
+30.37500E-03,+40.20100E-03,-2.51256E-03,0
+30.40000E-03,+40.20100E-03,-2.01005E-03,0
+30.42500E-03,+46.23116E-03,-5.52764E-03,0
+30.45000E-03,+40.20100E-03,-4.02010E-03,0
+30.47500E-03,+48.24121E-03,-4.02010E-03,0
+30.50000E-03,+46.23116E-03,-6.03015E-03,0
+30.52500E-03,+54.27136E-03,-5.52764E-03,0
+30.55000E-03,+54.27136E-03,-6.03015E-03,0
+30.57500E-03,+54.27136E-03,-4.52261E-03,0
+30.60000E-03,+50.25126E-03,-6.53266E-03,0
+30.62500E-03,+48.24121E-03,-7.03518E-03,0
+30.65000E-03,+48.24121E-03,-6.03015E-03,0
+30.67500E-03,+54.27136E-03,-6.03015E-03,0
+30.70000E-03,+54.27136E-03,-6.53266E-03,0
+30.72500E-03,+56.28141E-03,-9.54774E-03,0
+30.75000E-03,+56.28141E-03,-3.51759E-03,0
+30.77500E-03,+56.28141E-03,-2.01005E-03,0
+30.80000E-03,+48.24121E-03,-6.03015E-03,0
+30.82500E-03,+54.27136E-03,-4.02010E-03,0
+30.85000E-03,+58.29146E-03,-7.53769E-03,0
+30.87500E-03,+56.28141E-03,-5.52764E-03,0
+30.90000E-03,+50.25126E-03,-6.03015E-03,0
+30.92500E-03,+54.27136E-03,-4.02010E-03,0
+30.95000E-03,+56.28141E-03,-3.51759E-03,0
+30.97500E-03,+56.28141E-03,-6.03015E-03,0
+31.00000E-03,+48.24121E-03,-6.03015E-03,0
+31.02500E-03,+54.27136E-03,-8.04020E-03,0
+31.05000E-03,+54.27136E-03,-4.02010E-03,0
+31.07500E-03,+48.24121E-03,-6.03015E-03,0
+31.10000E-03,+48.24121E-03,-6.03015E-03,0
+31.12500E-03,+48.24121E-03,-4.02010E-03,0
+31.15000E-03,+48.24121E-03,-6.03015E-03,0
+31.17500E-03,+42.21105E-03,-5.52764E-03,0
+31.20000E-03,+48.24121E-03,-6.03015E-03,0
+31.22500E-03,+58.29146E-03,-7.53769E-03,0
+31.25000E-03,+54.27136E-03,-4.02010E-03,0
+31.27500E-03,+56.28141E-03,-6.53266E-03,0
+31.30000E-03,+50.25126E-03,-6.03015E-03,0
+31.32500E-03,+48.24121E-03,-5.52764E-03,0
+31.35000E-03,+54.27136E-03,-2.01005E-03,0
+31.37500E-03,+54.27136E-03,-6.03015E-03,0
+31.40000E-03,+54.27136E-03,-6.03015E-03,0
+31.42500E-03,+48.24121E-03,-2.01005E-03,0
+31.45000E-03,+48.24121E-03,-4.02010E-03,0
+31.47500E-03,+56.28141E-03,-4.02010E-03,0
+31.50000E-03,+56.28141E-03,-7.53769E-03,0
+31.52500E-03,+42.21105E-03,-6.03015E-03,0
+31.55000E-03,+50.25126E-03,-6.03015E-03,0
+31.57500E-03,+54.27136E-03,-6.53266E-03,0
+31.60000E-03,+48.24121E-03,-7.53769E-03,0
+31.62500E-03,+48.24121E-03,-4.02010E-03,0
+31.65000E-03,+48.24121E-03,-5.52764E-03,0
+31.67500E-03,+48.24121E-03,-6.03015E-03,0
+31.70000E-03,+48.24121E-03,-4.02010E-03,0
+31.72500E-03,+48.24121E-03,-4.02010E-03,0
+31.75000E-03,+50.25126E-03,-6.03015E-03,0
+31.77500E-03,+48.24121E-03,-8.04020E-03,0
+31.80000E-03,+48.24121E-03,-4.52261E-03,0
+31.82500E-03,+54.27136E-03,-5.52764E-03,0
+31.85000E-03,+56.28141E-03,-6.03015E-03,0
+31.87500E-03,+48.24121E-03,-5.52764E-03,0
+31.90000E-03,+54.27136E-03,-5.52764E-03,0
+31.92500E-03,+56.28141E-03,-2.51256E-03,0
+31.95000E-03,+56.28141E-03,-6.03015E-03,0
+31.97500E-03,+50.25126E-03,-7.53769E-03,0
+32.00000E-03,+56.28141E-03,-6.53266E-03,0
+32.02500E-03,+48.24121E-03,-5.52764E-03,0
+32.05000E-03,+56.28141E-03,-8.04020E-03,0
+32.07500E-03,+56.28141E-03,-4.52261E-03,0
+32.10000E-03,+50.25126E-03,-7.53769E-03,0
+32.12500E-03,+56.28141E-03,-4.02010E-03,0
+32.15000E-03,+48.24121E-03,-4.52261E-03,0
+32.17500E-03,+50.25126E-03,-6.53266E-03,0
+32.20000E-03,+50.25126E-03,-3.51759E-03,0
+32.22500E-03,+54.27136E-03,-6.03015E-03,0
+32.25000E-03,+56.28141E-03,-4.02010E-03,0
+32.27500E-03,+54.27136E-03,-4.02010E-03,0
+32.30000E-03,+50.25126E-03,-5.52764E-03,0
+32.32500E-03,+54.27136E-03,-5.52764E-03,0
+32.35000E-03,+48.24121E-03,-4.52261E-03,0
+32.37500E-03,+44.22111E-03,-4.02010E-03,0
+32.40000E-03,+50.25126E-03,-4.02010E-03,0
+32.42500E-03,+50.25126E-03,-6.53266E-03,0
+32.45000E-03,+54.27136E-03,-6.03015E-03,0
+32.47500E-03,+54.27136E-03,-3.51759E-03,0
+32.50000E-03,+50.25126E-03,-2.01005E-03,0
+32.52500E-03,+56.28141E-03,-3.51759E-03,0
+32.55000E-03,+56.28141E-03,-7.53769E-03,0
+32.57500E-03,+56.28141E-03,-6.53266E-03,0
+32.60000E-03,+50.25126E-03,-4.52261E-03,0
+32.62500E-03,+54.27136E-03,-7.53769E-03,0
+32.65000E-03,+48.24121E-03,-6.53266E-03,0
+32.67500E-03,+54.27136E-03,-2.51256E-03,0
+32.70000E-03,+54.27136E-03,-5.52764E-03,0
+32.72500E-03,+50.25126E-03,-6.03015E-03,0
+32.75000E-03,+46.23116E-03,-6.03015E-03,0
+32.77500E-03,+50.25126E-03,-4.02010E-03,0
+32.80000E-03,+50.25126E-03,-6.03015E-03,0
+32.82500E-03,+48.24121E-03,-6.03015E-03,0
+32.85000E-03,+56.28141E-03,-6.03015E-03,0
+32.87500E-03,+50.25126E-03,-3.51759E-03,0
+32.90000E-03,+54.27136E-03,-3.51759E-03,0
+32.92500E-03,+54.27136E-03,-7.03518E-03,0
+32.95000E-03,+48.24121E-03,-4.52261E-03,0
+32.97500E-03,+56.28141E-03,-2.01005E-03,0
+33.00000E-03,+50.25126E-03,-3.51759E-03,0
+33.02500E-03,+50.25126E-03,-6.03015E-03,0
+33.05000E-03,+56.28141E-03,-7.53769E-03,0
+33.07500E-03,+48.24121E-03,-4.02010E-03,0
+33.10000E-03,+60.30151E-03,-7.53769E-03,0
+33.12500E-03,+56.28141E-03,-9.54774E-03,0
+33.15000E-03,+56.28141E-03,-4.02010E-03,0
+33.17500E-03,+54.27136E-03,-5.52764E-03,0
+33.20000E-03,+48.24121E-03,-8.04020E-03,0
+33.22500E-03,+50.25126E-03,-4.02010E-03,0
+33.25000E-03,+56.28141E-03,-4.02010E-03,0
+33.27500E-03,+48.24121E-03,-2.01005E-03,0
+33.30000E-03,+56.28141E-03,-6.03015E-03,0
+33.32500E-03,+54.27136E-03,-6.03015E-03,0
+33.35000E-03,+58.29146E-03,-2.01005E-03,0
+33.37500E-03,+54.27136E-03,-6.03015E-03,0
+33.40000E-03,+54.27136E-03,-6.03015E-03,0
+33.42500E-03,+62.31156E-03,-4.02010E-03,0
+33.45000E-03,+56.28141E-03,-5.52764E-03,0
+33.47500E-03,+56.28141E-03,-4.52261E-03,0
+33.50000E-03,+54.27136E-03,-6.03015E-03,0
+33.52500E-03,+54.27136E-03,-4.52261E-03,0
+33.55000E-03,+48.24121E-03,-4.02010E-03,0
+33.57500E-03,+56.28141E-03,-5.52764E-03,0
+33.60000E-03,+54.27136E-03,-7.53769E-03,0
+33.62500E-03,+56.28141E-03,-8.04020E-03,0
+33.65000E-03,+42.21105E-03,-4.02010E-03,0
+33.67500E-03,+48.24121E-03,-5.52764E-03,0
+33.70000E-03,+48.24121E-03,-8.04020E-03,0
+33.72500E-03,+50.25126E-03,-6.03015E-03,0
+33.75000E-03,+48.24121E-03,-2.01005E-03,0
+33.77500E-03,+48.24121E-03,-5.52764E-03,0
+33.80000E-03,+56.28141E-03,-4.02010E-03,0
+33.82500E-03,+42.21105E-03,-6.03015E-03,0
+33.85000E-03,+48.24121E-03,-4.02010E-03,0
+33.87500E-03,+56.28141E-03,-6.03015E-03,0
+33.90000E-03,+48.24121E-03,-7.53769E-03,0
+33.92500E-03,+54.27136E-03,-3.01508E-03,0
+33.95000E-03,+50.25126E-03,-6.03015E-03,0
+33.97500E-03,+56.28141E-03,-8.04020E-03,0
+34.00000E-03,+54.27136E-03,-8.04020E-03,0
+34.02500E-03,+56.28141E-03,-5.52764E-03,0
+34.05000E-03,+48.24121E-03,-4.52261E-03,0
+34.07500E-03,+48.24121E-03,-6.03015E-03,0
+34.10000E-03,+54.27136E-03,-5.52764E-03,0
+34.12500E-03,+54.27136E-03,-4.02010E-03,0
+34.15000E-03,+48.24121E-03,-7.53769E-03,0
+34.17500E-03,+50.25126E-03,-9.54774E-03,0
+34.20000E-03,+56.28141E-03,-4.52261E-03,0
+34.22500E-03,+54.27136E-03,-2.01005E-03,0
+34.25000E-03,+54.27136E-03,-4.02010E-03,0
+34.27500E-03,+48.24121E-03,-2.01005E-03,0
+34.30000E-03,+42.21105E-03,-4.02010E-03,0
+34.32500E-03,+48.24121E-03,-5.52764E-03,0
+34.35000E-03,+50.25126E-03,-7.53769E-03,0
+34.37500E-03,+56.28141E-03,-6.03015E-03,0
+34.40000E-03,+50.25126E-03,-1.00503E-03,0
+34.42500E-03,+56.28141E-03,-2.01005E-03,0
+34.45000E-03,+48.24121E-03,-4.02010E-03,0
+34.47500E-03,+48.24121E-03,-6.53266E-03,0
+34.50000E-03,+44.22111E-03,-4.02010E-03,0
+34.52500E-03,+54.27136E-03,-7.53769E-03,0
+34.55000E-03,+48.24121E-03,-6.03015E-03,0
+34.57500E-03,+50.25126E-03,-5.52764E-03,0
+34.60000E-03,+48.24121E-03,-6.53266E-03,0
+34.62500E-03,+50.25126E-03,-4.02010E-03,0
+34.65000E-03,+56.28141E-03,-6.03015E-03,0
+34.67500E-03,+48.24121E-03,-4.52261E-03,0
+34.70000E-03,+48.24121E-03,-3.51759E-03,0
+34.72500E-03,+56.28141E-03,-5.52764E-03,0
+34.75000E-03,+56.28141E-03,-7.53769E-03,0
+34.77500E-03,+50.25126E-03,-6.03015E-03,0
+34.80000E-03,+52.26131E-03,-3.51759E-03,0
+34.82500E-03,+56.28141E-03,-6.03015E-03,0
+34.85000E-03,+48.24121E-03,-4.52261E-03,0
+34.87500E-03,+48.24121E-03,-5.52764E-03,0
+34.90000E-03,+56.28141E-03,-4.02010E-03,0
+34.92500E-03,+64.32161E-03,-6.03015E-03,0
+34.95000E-03,+54.27136E-03,-7.53769E-03,0
+34.97500E-03,+48.24121E-03,-6.03015E-03,0
+35.00000E-03,+50.25126E-03,-7.53769E-03,0
+35.02500E-03,+50.25126E-03,-9.54774E-03,0
+35.05000E-03,+56.28141E-03,-8.04020E-03,0
