x-axis,1,EXT
second,Volt,
+1.400000E-06,+10.375879451627E+00,0
+1.403000E-06,+6.586934708050E+00,0
+1.406000E-06,+1.777889456590E+00,0
+1.409000E-06,-3.118592981259E+00,0
+1.412000E-06,-7.869346775123E+00,0
+1.415000E-06,-11.308542773134E+00,0
+1.418000E-06,-12.969849314542E+00,0
+1.421000E-06,-12.678392026572E+00,0
+1.424000E-06,-10.230150807642E+00,0
+1.427000E-06,-6.208040233691E+00,0
+1.430000E-06,-1.165829151857E+00,0
+1.433000E-06,+3.818090472381E+00,0
+1.436000E-06,+8.335678435871E+00,0
+1.439000E-06,+11.541708603507E+00,0
+1.442000E-06,+12.824120670557E+00,0
+1.445000E-06,+12.153768908228E+00,0
+1.448000E-06,+9.676381960505E+00,0
+1.451000E-06,+5.508542742570E+00,0
+1.454000E-06,+378.894474347E-03,0
+1.457000E-06,-4.983919624250E+00,0
+1.460000E-06,-9.355778943755E+00,0
+1.463000E-06,-12.182914637032E+00,0
+1.466000E-06,-13.290452331305E+00,0
+1.469000E-06,-12.153768908228E+00,0
+1.472000E-06,-9.151758842161E+00,0
+1.475000E-06,-4.809045251448E+00,0
+1.478000E-06,+466.331660759E-03,0
+1.481000E-06,+5.683417115371E+00,0
+1.484000E-06,+9.822110604502E+00,0
+1.487000E-06,+12.416080467406E+00,0
+1.490000E-06,+13.057286500931E+00,0
+1.493000E-06,+11.308542773122E+00,0
+1.496000E-06,+7.985929690293E+00,0
+1.499000E-06,+3.410050269206E+00,0
+1.502000E-06,-1.719597999017E+00,0
+1.505000E-06,-6.703517623255E+00,0
+1.508000E-06,-10.754773925998E+00,0
+1.511000E-06,-13.115577958527E+00,0
+1.514000E-06,-13.377889517693E+00,0
+1.517000E-06,-11.541708603495E+00,0
+1.520000E-06,-7.985929690292E+00,0
+1.523000E-06,-3.031155794846E+00,0
+1.526000E-06,+2.331658303750E+00,0
+1.529000E-06,+7.315577927988E+00,0
+1.532000E-06,+11.075376942760E+00,0
+1.535000E-06,+13.203015144916E+00,0
+1.538000E-06,+12.998995043334E+00,0
+1.541000E-06,+10.842211112374E+00,0
+1.544000E-06,+7.053266368797E+00,0
+1.547000E-06,+2.011055286963E+00,0
+1.550000E-06,-3.351758811634E+00,0
+1.553000E-06,-8.335678435872E+00,0
+1.556000E-06,-12.008040264255E+00,0
+1.559000E-06,-13.669346805664E+00,0
+1.562000E-06,-13.232160873708E+00,0
+1.565000E-06,-10.929648298762E+00,0
+1.568000E-06,-6.528643250453E+00,0
+1.571000E-06,-1.165829151856E+00,0
+1.574000E-06,+4.430150777114E+00,0
+1.577000E-06,+9.035175926994E+00,0
+1.580000E-06,+12.328643281018E+00,0
+1.583000E-06,+13.669346805664E+00,0
+1.586000E-06,+12.620100568975E+00,0
+1.589000E-06,+9.763819146893E+00,0
+1.592000E-06,+5.275376912195E+00,0
+1.595000E-06,-14E-12,0
+1.598000E-06,-5.450251284999E+00,0
+1.601000E-06,-9.967839248489E+00,0
+1.604000E-06,-13.028140772139E+00,0
+1.607000E-06,-13.989949822426E+00,0
+1.610000E-06,-12.853266399349E+00,0
+1.613000E-06,-9.618090502908E+00,0
+1.616000E-06,-4.663316607462E+00,0
+1.619000E-06,+699.497491135E-03,0
+1.622000E-06,+6.149748776120E+00,0
+1.625000E-06,+10.521608095625E+00,0
+1.628000E-06,+13.261306602513E+00,0
+1.631000E-06,+13.989949822426E+00,0
+1.634000E-06,+12.474371924990E+00,0
+1.637000E-06,+8.772864367801E+00,0
+1.640000E-06,+3.730653285967E+00,0
+1.643000E-06,-2.098492473377E+00,0
+1.646000E-06,-7.315577927989E+00,0
+1.649000E-06,-11.687437247493E+00,0
+1.652000E-06,-14.048241280023E+00,0
+1.655000E-06,-14.310552839188E+00,0
+1.658000E-06,-12.241206094616E+00,0
+1.661000E-06,-8.306532707053E+00,0
+1.664000E-06,-2.885427150860E+00,0
+1.667000E-06,+3.031155794873E+00,0
+1.670000E-06,+8.102512605498E+00,0
+1.673000E-06,+11.920603077867E+00,0
+1.676000E-06,+14.048241280023E+00,0
+1.679000E-06,+13.931658364829E+00,0
+1.682000E-06,+11.395979959509E+00,0
+1.685000E-06,+7.140703555185E+00,0
+1.688000E-06,+1.865326642977E+00,0
+1.691000E-06,-3.730653285994E+00,0
+1.694000E-06,-8.947738740605E+00,0
+1.697000E-06,-12.707537755377E+00,0
+1.700000E-06,-14.456281483173E+00,0
+1.703000E-06,-13.931658364829E+00,0
+1.706000E-06,-11.017085485150E+00,0
+1.709000E-06,-6.528643250451E+00,0
+1.712000E-06,-1.020100507869E+00,0
+1.715000E-06,+4.663316607490E+00,0
+1.718000E-06,+9.647236231727E+00,0
+1.721000E-06,+13.173869416125E+00,0
+1.724000E-06,+14.602010127159E+00,0
+1.727000E-06,+13.552763890470E+00,0
+1.730000E-06,+10.550753824402E+00,0
+1.733000E-06,+5.741708572941E+00,0
+1.736000E-06,-14E-12,0
+1.739000E-06,-5.829145759359E+00,0
+1.742000E-06,-10.667336739611E+00,0
+1.745000E-06,-13.873366907246E+00,0
+1.748000E-06,-14.922613143921E+00,0
+1.751000E-06,-13.407035246484E+00,0
+1.754000E-06,-9.705527689295E+00,0
+1.757000E-06,-4.663316607461E+00,0
+1.760000E-06,+932.663321509E-03,0
+1.763000E-06,+6.382914606494E+00,0
+1.766000E-06,+11.133668400358E+00,0
+1.769000E-06,+14.106532737620E+00,0
+1.772000E-06,+14.776884499935E+00,0
+1.775000E-06,+13.028140772125E+00,0
+1.778000E-06,+9.006030198173E+00,0
+1.781000E-06,+3.730653285965E+00,0
+1.784000E-06,-2.098492473379E+00,0
+1.787000E-06,-7.781909588738E+00,0
+1.790000E-06,-12.299497552228E+00,0
+1.793000E-06,-14.747738771144E+00,0
+1.796000E-06,-14.864321686324E+00,0
+1.799000E-06,-12.707537755363E+00,0
+1.802000E-06,-8.539698537426E+00,0
+1.805000E-06,-3.031155794844E+00,0
+1.808000E-06,+2.797989964500E+00,0
+1.811000E-06,+8.248241249485E+00,0
+1.814000E-06,+12.474371925004E+00,0
+1.817000E-06,+14.747738771144E+00,0
+1.820000E-06,+14.397990025576E+00,0
+1.823000E-06,+11.862311620256E+00,0
+1.826000E-06,+7.607035215931E+00,0
+1.829000E-06,+1.952763829363E+00,0
+1.832000E-06,-4.109547760355E+00,0
+1.835000E-06,-9.501507587742E+00,0
+1.838000E-06,-13.173869416125E+00,0
+1.841000E-06,-15.068341787906E+00,0
+1.844000E-06,-14.631155855950E+00,0
+1.847000E-06,-11.629145789882E+00,0
+1.850000E-06,-6.761809080824E+00,0
+1.853000E-06,-932.663321480E-03,0
+1.856000E-06,+5.129648268238E+00,0
+1.859000E-06,+10.346733722849E+00,0
+1.862000E-06,+13.960804093635E+00,0
+1.865000E-06,+15.388944804668E+00,0
+1.868000E-06,+14.019095551217E+00,0
+1.871000E-06,+10.783919654775E+00,0
+1.874000E-06,+5.829145759329E+00,0
+1.877000E-06,-145.728644001E-03,0
+1.880000E-06,-6.062311589733E+00,0
+1.883000E-06,-10.900502569985E+00,0
+1.886000E-06,-14.193969924009E+00,0
+1.889000E-06,-15.388944804668E+00,0
+1.892000E-06,-13.873366907231E+00,0
+1.895000E-06,-10.171859350041E+00,0
+1.898000E-06,-4.896482437833E+00,0
+1.901000E-06,+1.165829151885E+00,0
+1.904000E-06,+6.994974911229E+00,0
+1.907000E-06,+11.833165891481E+00,0
+1.910000E-06,+14.660301584756E+00,0
+1.913000E-06,+15.010050330309E+00,0
+1.916000E-06,+13.173869416110E+00,0
+1.919000E-06,+9.239196028548E+00,0
+1.922000E-06,+3.730653285966E+00,0
+1.925000E-06,-2.477386947737E+00,0
+1.928000E-06,-8.160804063095E+00,0
+1.931000E-06,-12.620100568988E+00,0
+1.934000E-06,-15.214070431891E+00,0
+1.937000E-06,-15.476381991057E+00,0
+1.940000E-06,-13.028140772127E+00,0
+1.943000E-06,-8.627135723817E+00,0
+1.946000E-06,-2.885427150863E+00,0
+1.949000E-06,+3.264321625244E+00,0
+1.952000E-06,+8.947738740602E+00,0
+1.955000E-06,+13.173869416123E+00,0
+1.958000E-06,+15.214070431890E+00,0
+1.961000E-06,+14.951758872714E+00,0
+1.964000E-06,+12.328643281008E+00,0
+1.967000E-06,+7.694472402326E+00,0
+1.970000E-06,+1.719597998997E+00,0
+1.973000E-06,-4.430150777109E+00,0
+1.976000E-06,-9.880402062095E+00,0
+1.979000E-06,-13.785929720853E+00,0
+1.982000E-06,-15.534673448653E+00,0
+1.985000E-06,-14.864321686326E+00,0
+1.988000E-06,-11.862311620262E+00,0
+1.991000E-06,-6.994974911207E+00,0
+1.994000E-06,-874.371863895E-03,0
+1.997000E-06,+5.362814098602E+00,0
+2.000000E-06,+10.813065383587E+00,0
+2.003000E-06,+14.339698567989E+00,0
+2.006000E-06,+15.767839279026E+00,0
+2.009000E-06,+14.718593042343E+00,0
+2.012000E-06,+11.250251315532E+00,0
+2.015000E-06,+5.916582945731E+00,0
+2.018000E-06,-378.894474360E-03,0
+2.021000E-06,-6.674371894451E+00,0
+2.024000E-06,-11.745728705080E+00,0
+2.027000E-06,-15.039196059108E+00,0
+2.030000E-06,-15.942713651806E+00,0
+2.033000E-06,-14.339698567987E+00,0
+2.036000E-06,-10.405025180429E+00,0
+2.039000E-06,-4.983919624239E+00,0
+2.042000E-06,+1.311557795851E+00,0
+2.045000E-06,+7.461306571960E+00,0
+2.048000E-06,+12.386934738605E+00,0
+2.051000E-06,+15.214070431888E+00,0
+2.054000E-06,+15.709547821433E+00,0
+2.057000E-06,+13.727638263257E+00,0
+2.060000E-06,+9.472361858936E+00,0
+2.063000E-06,+3.584924642000E+00,0
+2.066000E-06,-2.710552778091E+00,0
+2.069000E-06,-8.627135723825E+00,0
+2.072000E-06,-13.319598060099E+00,0
+2.075000E-06,-15.913567923008E+00,0
+2.078000E-06,-15.796985007824E+00,0
+2.081000E-06,-13.348743788902E+00,0
+2.084000E-06,-8.772864367818E+00,0
+2.087000E-06,-2.885427150882E+00,0
+2.090000E-06,+3.643216099582E+00,0
+2.093000E-06,+9.414070401335E+00,0
+2.096000E-06,+13.785929720844E+00,0
+2.099000E-06,+15.913567923008E+00,0
+2.102000E-06,+15.418090533468E+00,0
+2.105000E-06,+12.561809111392E+00,0
+2.108000E-06,+7.694472402343E+00,0
+2.111000E-06,+1.573869355035E+00,0
+2.114000E-06,-4.809045251448E+00,0
+2.117000E-06,-10.579899553201E+00,0
+2.120000E-06,-14.572864398355E+00,0
+2.123000E-06,-16.321608126164E+00,0
+2.126000E-06,-15.563819177452E+00,0
+2.129000E-06,-12.182914637037E+00,0
+2.132000E-06,-6.761809080851E+00,0
+2.135000E-06,-553.768847151E-03,0
+2.138000E-06,+5.741708572940E+00,0
+2.141000E-06,+11.279397044320E+00,0
+2.144000E-06,+15.039196059101E+00,0
+2.147000E-06,+16.088442295790E+00,0
+2.150000E-06,+14.806030228741E+00,0
+2.153000E-06,+11.104522671563E+00,0
+2.156000E-06,+5.450251285003E+00,0
+2.159000E-06,-845.226135088E-03,0
+2.162000E-06,-6.994974911198E+00,0
+2.165000E-06,-12.212060365812E+00,0
+2.168000E-06,-15.592964906239E+00,0
+2.171000E-06,-16.409045312556E+00,0
+2.174000E-06,-14.572864398369E+00,0
+2.177000E-06,-10.638191010818E+00,0
+2.180000E-06,-4.750753793885E+00,0
+2.183000E-06,+1.690452270188E+00,0
+2.186000E-06,+7.927638232689E+00,0
+2.189000E-06,+12.765829212950E+00,0
+2.192000E-06,+15.592964906239E+00,0
+2.195000E-06,+15.942713651809E+00,0
+2.198000E-06,+13.960804093641E+00,0
+2.201000E-06,+9.559799045345E+00,0
+2.204000E-06,+3.439195998038E+00,0
+2.207000E-06,-3.089447252426E+00,0
+2.210000E-06,-9.326633214929E+00,0
+2.213000E-06,-14.019095551209E+00,0
+2.216000E-06,-16.379899583751E+00,0
+2.219000E-06,-16.263316668576E+00,0
+2.222000E-06,-13.348743788915E+00,0
+2.225000E-06,-8.627135723852E+00,0
+2.228000E-06,-2.506532676548E+00,0
+2.231000E-06,+4.022110573918E+00,0
+2.234000E-06,+10.026130706047E+00,0
+2.237000E-06,+14.252261381581E+00,0
+2.240000E-06,+16.379899583751E+00,0
+2.243000E-06,+15.796985007829E+00,0
+2.246000E-06,+12.649246297796E+00,0
+2.249000E-06,+7.548743758380E+00,0
+2.252000E-06,+1.253266338289E+00,0
+2.255000E-06,-5.275376912176E+00,0
+2.258000E-06,-10.958794027540E+00,0
+2.261000E-06,-14.951758872700E+00,0
+2.264000E-06,-16.700502600517E+00,0
+2.267000E-06,-15.738693550243E+00,0
+2.270000E-06,-12.270351823445E+00,0
+2.273000E-06,-6.849246267262E+00,0
+2.276000E-06,-408.040203191E-03,0
+2.279000E-06,+5.974874403294E+00,0
+2.282000E-06,+11.745728705052E+00,0
+2.285000E-06,+15.272361889466E+00,0
+2.288000E-06,+16.554773956537E+00,0
+2.291000E-06,+15.184924703103E+00,0
+2.294000E-06,+11.337688501952E+00,0
+2.297000E-06,+5.683417115397E+00,0
+2.300000E-06,-1.224120609422E+00,0
+2.303000E-06,-7.607035215907E+00,0
+2.306000E-06,-12.765829212939E+00,0
+2.309000E-06,-16.059296566981E+00,0
+2.312000E-06,-16.642211142932E+00,0
+2.315000E-06,-14.893467415145E+00,0
+2.318000E-06,-10.638191010833E+00,0
+2.321000E-06,-4.605025149925E+00,0
+2.324000E-06,+2.156783930913E+00,0
+2.327000E-06,+8.393969893420E+00,0
+2.330000E-06,+13.465326704058E+00,0
+2.333000E-06,+16.292462397353E+00,0
+2.336000E-06,+16.642211142932E+00,0
+2.339000E-06,+14.193969924026E+00,0
+2.342000E-06,+9.326633214988E+00,0
+2.345000E-06,+3.118592981292E+00,0
+2.348000E-06,-3.555778913152E+00,0
+2.351000E-06,-9.792964875659E+00,0
+2.354000E-06,-14.252261381572E+00,0
+2.357000E-06,-16.846231244495E+00,0
+2.360000E-06,-16.962814159701E+00,0
+2.363000E-06,-14.048241280049E+00,0
+2.366000E-06,-8.860301554244E+00,0
+2.369000E-06,-2.506532676569E+00,0
+2.372000E-06,+4.109547760291E+00,0
+2.375000E-06,+10.259296536404E+00,0
+2.378000E-06,+14.718593042318E+00,0
+2.381000E-06,+16.700502600516E+00,0
+2.384000E-06,+16.030150838207E+00,0
+2.387000E-06,+12.882412128183E+00,0
+2.390000E-06,+7.548743758399E+00,0
+2.393000E-06,+874.371863957E-03,0
+2.396000E-06,-5.741708572904E+00,0
+2.399000E-06,-11.512562874665E+00,0
+2.402000E-06,-15.505527719833E+00,0
+2.405000E-06,-17.021105617285E+00,0
+2.408000E-06,-16.117588024604E+00,0
+2.411000E-06,-12.503517653833E+00,0
+2.414000E-06,-6.849246267282E+00,0
+2.417000E-06,-174.874372839E-03,0
+2.420000E-06,+6.441206064022E+00,0
+2.423000E-06,+12.212060365784E+00,0
+2.426000E-06,+15.971859380579E+00,0
+2.429000E-06,+16.787939786911E+00,0
+2.432000E-06,+15.272361889506E+00,0
+2.435000E-06,+11.337688501967E+00,0
+2.438000E-06,+5.450251285042E+00,0
+2.441000E-06,-1.311557795796E+00,0
+2.444000E-06,-7.840201046262E+00,0
+2.447000E-06,-13.232160873674E+00,0
+2.450000E-06,-16.525628227721E+00,0
+2.453000E-06,-17.108542803681E+00,0
+2.456000E-06,-15.126633245530E+00,0
+2.459000E-06,-10.725628197245E+00,0
+2.462000E-06,-4.605025149948E+00,0
+2.465000E-06,+2.389949761265E+00,0
+2.468000E-06,+8.860301554150E+00,0
+2.471000E-06,+13.785929720815E+00,0
+2.474000E-06,+16.525628227721E+00,0
+2.477000E-06,+16.729648329331E+00,0
+2.480000E-06,+14.193969924037E+00,0
+2.483000E-06,+9.559799045379E+00,0
+2.486000E-06,+3.206030167708E+00,0
+2.489000E-06,-3.788944743504E+00,0
+2.492000E-06,-10.026130706016E+00,0
+2.495000E-06,-14.718593042309E+00,0
+2.498000E-06,-16.933668430888E+00,0
+2.501000E-06,-16.729648329332E+00,0
+2.504000E-06,-13.815075449689E+00,0
+2.507000E-06,-8.627135723887E+00,0
+2.510000E-06,-2.040201015844E+00,0
+2.513000E-06,+4.809045251393E+00,0
+2.516000E-06,+10.813065383531E+00,0
+2.519000E-06,+14.951758872681E+00,0
+2.522000E-06,+16.933668430887E+00,0
+2.525000E-06,+16.350753854983E+00,0
+2.528000E-06,+12.882412128196E+00,0
+2.531000E-06,+7.315577928046E+00,0
+2.534000E-06,+641.206033604E-03,0
+2.537000E-06,-5.974874403259E+00,0
+2.540000E-06,-11.745728705024E+00,0
+2.543000E-06,-15.971859380572E+00,0
+2.546000E-06,-17.400000091634E+00,0
+2.549000E-06,-16.205025211008E+00,0
+2.552000E-06,-12.270351823475E+00,0
+2.555000E-06,-6.616080436927E+00,0
+2.558000E-06,+291.457287887E-03,0
+2.561000E-06,+6.907537724750E+00,0
+2.564000E-06,+12.445226196143E+00,0
+2.567000E-06,+16.059296566969E+00,0
+2.570000E-06,+17.021105617285E+00,0
+2.573000E-06,+15.272361889515E+00,0
+2.576000E-06,+11.104522671608E+00,0
+2.579000E-06,+5.217085454688E+00,0
+2.582000E-06,-1.690452270126E+00,0
+2.585000E-06,-8.073366876615E+00,0
+2.588000E-06,-13.611055348009E+00,0
+2.591000E-06,-16.991959888463E+00,0
+2.594000E-06,-17.341708634057E+00,0
+2.597000E-06,-15.126633245541E+00,0
+2.600000E-06,-10.492462366889E+00,0
+2.603000E-06,-4.284422133196E+00,0
+2.606000E-06,+2.856281421992E+00,0
+2.609000E-06,+9.239196028481E+00,0
+2.612000E-06,+14.164824195153E+00,0
+2.615000E-06,+16.846231244487E+00,0
+2.618000E-06,+16.875376973310E+00,0
+2.621000E-06,+14.281407110447E+00,0
+2.624000E-06,+9.326633215023E+00,0
+2.627000E-06,+2.739698506983E+00,0
+2.630000E-06,-4.022110573856E+00,0
+2.633000E-06,-10.259296536373E+00,0
+2.636000E-06,-14.951758872672E+00,0
+2.639000E-06,-17.312562905234E+00,0
+2.642000E-06,-16.817085515736E+00,0
+2.645000E-06,-13.581909619328E+00,0
+2.648000E-06,-8.393969893531E+00,0
+2.651000E-06,-1.952763829465E+00,0
+2.654000E-06,+4.954773895347E+00,0
+2.657000E-06,+11.191959857864E+00,0
+2.660000E-06,+15.651256363791E+00,0
+2.663000E-06,+17.400000091633E+00,0
+2.666000E-06,+16.350753854989E+00,0
+2.669000E-06,+12.882412128209E+00,0
+2.672000E-06,+7.315577928065E+00,0
+2.675000E-06,+408.040203252E-03,0
+2.678000E-06,-6.586934707960E+00,0
+2.681000E-06,-12.357789009731E+00,0
+2.684000E-06,-16.205025210937E+00,0
+2.687000E-06,-17.633165922006E+00,0
+2.690000E-06,-16.205025211017E+00,0
+2.693000E-06,-12.270351823490E+00,0
+2.696000E-06,-6.382914606573E+00,0
+2.699000E-06,+524.623118239E-03,0
+2.702000E-06,+7.373869385479E+00,0
+2.705000E-06,+13.144723687249E+00,0
+2.708000E-06,+16.671356871683E+00,0
+2.711000E-06,+17.487437278032E+00,0
+2.714000E-06,+15.359799075924E+00,0
+2.717000E-06,+10.958794027651E+00,0
+2.720000E-06,+4.838190980361E+00,0
+2.723000E-06,-1.923618100478E+00,0
+2.726000E-06,-8.539698537344E+00,0
+2.729000E-06,-13.844221178368E+00,0
+2.732000E-06,-16.991959888456E+00,0
+2.735000E-06,-17.429145820460E+00,0
+2.738000E-06,-15.126633245552E+00,0
+2.741000E-06,-10.492462366906E+00,0
+2.744000E-06,-4.138693489242E+00,0
+2.747000E-06,+2.856281421969E+00,0
+2.750000E-06,+9.472361858836E+00,0
+2.753000E-06,+14.397990025514E+00,0
+2.756000E-06,+17.079397074856E+00,0
+2.759000E-06,+16.962814159714E+00,0
+2.762000E-06,+14.281407110460E+00,0
+2.765000E-06,+9.180904571068E+00,0
+2.768000E-06,+2.652261320603E+00,0
+2.771000E-06,-4.255276404209E+00,0
+2.774000E-06,-10.638191010701E+00,0
+2.777000E-06,-15.418090533408E+00,0
+2.780000E-06,-17.633165922005E+00,0
+2.783000E-06,-17.050251346116E+00,0
+2.786000E-06,-13.815075449715E+00,0
+2.789000E-06,-8.481407079950E+00,0
+2.792000E-06,-1.573869355140E+00,0
+2.795000E-06,+5.421105556073E+00,0
+2.798000E-06,+11.512562874623E+00,0
+2.801000E-06,+15.884422194154E+00,0
+2.804000E-06,+17.487437278032E+00,0
+2.807000E-06,+16.350753854996E+00,0
+2.810000E-06,+12.736683484250E+00,0
+2.813000E-06,+7.082412097710E+00,0
+2.816000E-06,+262.311559302E-03,0
+2.819000E-06,-6.674371894341E+00,0
+2.822000E-06,-12.678392026489E+00,0
+2.825000E-06,-16.671356871676E+00,0
+2.828000E-06,-17.808040294808E+00,0
+2.831000E-06,-16.205025211025E+00,0
+2.834000E-06,-12.270351823505E+00,0
+2.837000E-06,-6.237185962621E+00,0
+2.840000E-06,+757.788948592E-03,0
+2.843000E-06,+7.752763859804E+00,0
+2.846000E-06,+13.377889517608E+00,0
+2.849000E-06,+16.758794058077E+00,0
+2.852000E-06,+17.487437278032E+00,0
+2.855000E-06,+15.592964906308E+00,0
+2.858000E-06,+11.191959858042E+00,0
+2.861000E-06,+4.838190980383E+00,0
+2.864000E-06,-2.156783930830E+00,0
+2.867000E-06,-9.006030198072E+00,0
+2.870000E-06,-14.164824195129E+00,0
+2.873000E-06,-17.225125718823E+00,0
+2.876000E-06,-17.429145820465E+00,0
+2.879000E-06,-15.126633245563E+00,0
+2.882000E-06,-10.259296536549E+00,0
+2.885000E-06,-3.672361828517E+00,0
+2.888000E-06,+3.322613082695E+00,0
+2.891000E-06,+9.938693519563E+00,0
+2.894000E-06,+14.951758872652E+00,0
+2.897000E-06,+17.545728735599E+00,0
+2.900000E-06,+17.283417176495E+00,0
+2.903000E-06,+14.514572940847E+00,0
+2.906000E-06,+9.180904571087E+00,0
+2.909000E-06,+2.360804032681E+00,0
+2.912000E-06,-4.721608064934E+00,0
+2.915000E-06,-11.104522671429E+00,0
+2.918000E-06,-15.651256363771E+00,0
+2.921000E-06,-17.633165922002E+00,0
+2.924000E-06,-17.050251346122E+00,0
+2.927000E-06,-13.815075449728E+00,0
+2.930000E-06,-8.393969893566E+00,0
+2.933000E-06,-1.573869355161E+00,0
+2.936000E-06,+5.654271386426E+00,0
+2.939000E-06,+11.978894535355E+00,0
+2.942000E-06,+16.205025210921E+00,0
+2.945000E-06,+17.633165922002E+00,0
+2.948000E-06,+16.438191041406E+00,0
+2.951000E-06,+12.736683484265E+00,0
+2.954000E-06,+6.849246267356E+00,0
+2.957000E-06,-58.291457451E-03,0
+2.960000E-06,-7.053266368664E+00,0
+2.963000E-06,-12.911557856848E+00,0
+2.966000E-06,-16.758794058071E+00,0
+2.969000E-06,-17.953768938780E+00,0
+2.972000E-06,-16.205025211034E+00,0
+2.975000E-06,-12.270351823520E+00,0
+2.978000E-06,-6.004020132269E+00,0
+2.981000E-06,+1.136683422912E+00,0
+2.984000E-06,+7.985929690156E+00,0
+2.987000E-06,+13.611055347966E+00,0
+2.990000E-06,+16.991959888444E+00,0
+2.993000E-06,+17.574874464437E+00,0
+2.996000E-06,+15.592964906319E+00,0
+2.999000E-06,+11.104522671654E+00,0
+3.002000E-06,+4.838190980404E+00,0
+3.005000E-06,-2.389949761183E+00,0
+3.008000E-06,-9.239196028426E+00,0
+3.011000E-06,-14.543718669459E+00,0
+3.014000E-06,-17.545728735596E+00,0
+3.017000E-06,-17.808040294811E+00,0
+3.020000E-06,-15.126633245573E+00,0
+3.023000E-06,-10.026130706193E+00,0
+3.026000E-06,-3.439195998166E+00,0
+3.029000E-06,+3.788944743421E+00,0
+3.032000E-06,+10.171859349918E+00,0
+3.035000E-06,+15.097487516609E+00,0
+3.038000E-06,+17.545728735595E+00,0
+3.041000E-06,+17.283417176502E+00,0
+3.044000E-06,+14.281407110486E+00,0
+3.047000E-06,+8.947738740733E+00,0
+3.050000E-06,+2.040201015926E+00,0
+3.053000E-06,-4.954773895287E+00,0
+3.056000E-06,-11.191959857815E+00,0
+3.059000E-06,-15.884422194134E+00,0
+3.062000E-06,-18.012060396342E+00,0
+3.065000E-06,-17.283417176503E+00,0
+3.068000E-06,-13.669346805773E+00,0
+3.071000E-06,-8.015075419241E+00,0
+3.074000E-06,-1.107537694434E+00,0
+3.077000E-06,+5.974874403184E+00,0
+3.080000E-06,+12.124623179308E+00,0
+3.083000E-06,+16.205025210912E+00,0
+3.086000E-06,+17.866331752374E+00,0
+3.089000E-06,+16.671356871789E+00,0
+3.092000E-06,+12.824120670687E+00,0
+3.095000E-06,+6.849246267376E+00,0
+3.098000E-06,-58.291457430E-03,0
+3.101000E-06,-7.140703555050E+00,0
+3.104000E-06,-13.144723687206E+00,0
+3.107000E-06,-16.904522702032E+00,0
+3.110000E-06,-18.041206125187E+00,0
+3.113000E-06,-16.205025211043E+00,0
+3.116000E-06,-11.891457349194E+00,0
+3.119000E-06,-5.683417115510E+00,0
+3.122000E-06,+1.457286439670E+00,0
+3.125000E-06,+8.306532706915E+00,0
+3.128000E-06,+13.931658364732E+00,0
+3.131000E-06,+17.225125718812E+00,0
+3.134000E-06,+17.808040294813E+00,0
+3.137000E-06,+15.592964906330E+00,0
+3.140000E-06,+10.725628197329E+00,0
+3.143000E-06,+4.138693489304E+00,0
+3.146000E-06,-2.856281421908E+00,0
+3.149000E-06,-9.472361858781E+00,0
+3.152000E-06,-14.864321686224E+00,0
+3.155000E-06,-17.778894565965E+00,0
+3.158000E-06,-17.662311650847E+00,0
+3.161000E-06,-15.126633245584E+00,0
+3.164000E-06,-10.026130706210E+00,0
+3.167000E-06,-3.206030167813E+00,0
+3.170000E-06,+4.022110573774E+00,0
+3.173000E-06,+10.638191010646E+00,0
+3.176000E-06,+15.563819177344E+00,0
+3.179000E-06,+17.778894565964E+00,0
+3.182000E-06,+17.283417176508E+00,0
+3.185000E-06,+14.281407110499E+00,0
+3.188000E-06,+8.714572910379E+00,0
+3.191000E-06,+1.807035185574E+00,0
+3.194000E-06,-5.421105556012E+00,0
+3.197000E-06,-11.804020162512E+00,0
+3.200000E-06,-16.350753854871E+00,0
+3.203000E-06,-18.332663413119E+00,0
+3.206000E-06,-17.283417176509E+00,0
+3.209000E-06,-13.669346805788E+00,0
+3.212000E-06,-7.781909588887E+00,0
+3.215000E-06,-641.206033709E-03,0
+3.218000E-06,+6.441206063912E+00,0
+3.221000E-06,+12.590954840037E+00,0
+3.224000E-06,+16.583919685243E+00,0
+3.227000E-06,+18.099497582745E+00,0
+3.230000E-06,+16.671356871798E+00,0
+3.233000E-06,+12.590954840330E+00,0
+3.236000E-06,+6.237185962683E+00,0
+3.239000E-06,-757.788948530E-03,0
+3.242000E-06,-7.752763859742E+00,0
+3.245000E-06,-13.377889517565E+00,0
+3.248000E-06,-16.991959888432E+00,0
+3.251000E-06,-17.953768938780E+00,0
+3.254000E-06,-16.205025211051E+00,0
+3.257000E-06,-11.891457349212E+00,0
+3.260000E-06,-5.537688471565E+00,0
+3.263000E-06,+1.690452270021E+00,0
+3.266000E-06,+8.539698537269E+00,0
+3.269000E-06,+14.310552839058E+00,0
+3.272000E-06,+17.458291549179E+00,0
+3.275000E-06,+18.041206125189E+00,0
+3.278000E-06,+15.592964906341E+00,0
+3.281000E-06,+10.725628197346E+00,0
+3.284000E-06,+4.138693489326E+00,0
+3.287000E-06,-3.089447252260E+00,0
+3.290000E-06,-9.938693519508E+00,0
+3.293000E-06,-15.097487516585E+00,0
+3.296000E-06,-18.012060396335E+00,0
+3.299000E-06,-18.041206125189E+00,0
+3.302000E-06,-15.214070432005E+00,0
+3.305000E-06,-10.026130706228E+00,0
+3.308000E-06,-3.206030167834E+00,0
